ID,Aribnb Property ID,Homeaway Property ID,M Homeaway Property ID,Title,Room Type,Property Type,Avg. Daily Rate,Occupancy,Revenue,Total Reviews,Rating,Bedrooms,Bathrooms,Accommodates,Latitude,Longitude,Days Available,Image Cover,Link,Regions
1227168,3772401,,,White Water And Pier Views,Entire home/apt,Rental unit,120,0.6031746,4560,4,9,0,1,2,34.00959,-118.49415,63,https://a0.muscache.com/im/pictures/a3ac8d14-e692-4f76-8590-0a6f26981019.jpg?aki_policy=x_large,https://airbnb.com/rooms/3772401,26325
1228819,344646,,,Beach Artist Studio w/Loft Bed on PCH,Entire home/apt,Rental unit,82.94118,0.9444444,2820,103,8.8,1,1,2,34.02846,-118.51825,36,https://a0.muscache.com/im/pictures/miso/Hosting-344646/original/33ce5e4e-1a87-4fde-ab02-e31c97e93854.jpeg?aki_policy=x_large,https://airbnb.com/rooms/344646,26610
1230541,2255042,,,Bright 1 Bedroom with Private Yard - 2,Entire home/apt,Bungalow,177.27272,0.67346936,5850,38,9.5,1,1,2,34.02809,-118.48075,49,https://a0.muscache.com/im/pictures/b8c5a79e-7648-4473-afed-0600210785c2.jpg?aki_policy=x_large,https://airbnb.com/rooms/2255042,26612
1230544,2392440,,560484,Bright 1BD Bungalow with Private Yard - 1,Entire home/apt,Bungalow,168.81818,0.6111111,5571,32,9.8,1,1,2,34.02825,-118.47938,54,https://a0.muscache.com/im/pictures/35103897/51da3f74_original.jpg?aki_policy=x_large,https://airbnb.com/rooms/2392440,26612
1257555,535498,,,Beautiful house in Santa Monica,Entire home/apt,Guesthouse,432.36365,0.71428573,23780,13,10,3,2,5,34.02163,-118.45105,77,https://a0.muscache.com/im/pictures/59753405/d1fed973_original.jpg?aki_policy=x_large,https://airbnb.com/rooms/535498,26613
1299484,3466562,,,Private bed & bathroom in Santa Monica,Private room,Townhouse,80.42969,0.9142857,10295,1,10,1,1,1,34.0248,-118.48912,140,https://a0.muscache.com/im/pictures/43827368/b22501d7_original.jpg?aki_policy=x_large,https://airbnb.com/rooms/3466562,26612
1309331,3930078,,,"Elegant Santa Monica Beach house, steps from beach",Entire home/apt,Home,275,0.43333334,3575,2,10,2,2,4,34.00249,-118.48726,30,https://a0.muscache.com/im/pictures/05dec353-e55d-494e-8123-99b7d193169f.jpg?aki_policy=x_large,https://airbnb.com/rooms/3930078,26613
1367768,9063343,,,2 Queen Bdrms & 1 bath-Best part of Santa Monica,Private room,Condo,159.62962,0.8901099,25860,22,8.5,2,1,4,34.02549,-118.50341,182,https://a0.muscache.com/im/pictures/miso/Hosting-9063343/original/59dda3e2-0cec-4972-abdd-ce83ff033d7e.jpeg?aki_policy=x_large,https://airbnb.com/rooms/9063343,26611
1500170,9731873,,,Sunset Park Area of Santa Monica/SMLicense #242533,Private room,Home,133.1132,0.8833333,7055,25,9.8,1,1,2,34.0092,-118.45939,60,https://a0.muscache.com/im/pictures/74cc908c-dfcf-47ec-b84a-84b2849b4f72.jpg?aki_policy=x_large,https://airbnb.com/rooms/9731873,26613
1539965,8521754,,,Room with Private Bathroom,Private room,Rental unit,102.42783,0.94357365,30830.777,78,9.1,1,1,2,34.02207,-118.50305,319,https://a0.muscache.com/im/pictures/6e893733-41f2-4179-8f87-55e166c3f501.jpg?aki_policy=x_large,https://airbnb.com/rooms/8521754,26611
1540306,9904487,,9408309ha,NEWLY RENOVATED - 1min to Sand & Sea - Dream Home,Entire home/apt,Home,836.9907,0.75789475,120526.664,125,9.9,3,2.5,7,34.00487,-118.48561,190,https://a0.muscache.com/im/pictures/miso/Hosting-9904487/original/6c4762dd-448b-4955-9692-475edb0957fc.jpeg?aki_policy=x_large,https://airbnb.com/rooms/9904487,26613
1542992,9806041,,,HighEnd guesthouse & Neighborhood,Entire home/apt,Home,234,0.032608695,702,34,9.8,1,1,3,34.02805,-118.50753,92,https://a0.muscache.com/im/pictures/56dc95d0-c467-42de-ae68-402565c6e82f.jpg?aki_policy=x_large,https://airbnb.com/rooms/9806041,26610
1550950,9795877,,,Beautiful guesthouse in Santa Monica,Entire home/apt,Guesthouse,117.086464,0.73480666,31145,302,9.7,1,1,1,34.02216,-118.45609,362,https://a0.muscache.com/im/pictures/5dcbd0e0-dd57-493a-9515-707c7a60949c.jpg?aki_policy=x_large,https://airbnb.com/rooms/9795877,26613
1655876,10454154,,,"Private Bungalow, 3 Blks from Beach",Entire home/apt,Guesthouse,134.57404,0.96712327,47504.63,745,9.2,1,1,2,34.003,-118.48462,365,https://a0.muscache.com/im/pictures/c9efd824-e40e-4217-8cad-8fb458d5661c.jpg?aki_policy=x_large,https://airbnb.com/rooms/10454154,26613
1655889,10429604,,,Beautiful Oceanside Home w/Stunning View,Entire home/apt,Rental unit,269.64502,0.81213874,75770.25,237,9.8,1,1,2,34.00937,-118.49314,346,https://a0.muscache.com/im/pictures/af16da8e-8c8e-4d0e-a7a3-ebe6e96c485e.jpg?aki_policy=x_large,https://airbnb.com/rooms/10429604,26325
1668103,10553276,,2611425,"2Bedroom+Den/2BA, 4 Blocks to Santa Monica Beach",Entire home/apt,Condo,355.3506,0.8575342,111224.73,149,9,3,2,6,34.00166,-118.47713,365,https://a0.muscache.com/im/pictures/66a959b8-d967-4854-a9b1-b70096f17bdd.jpg?aki_policy=x_large,https://airbnb.com/rooms/10553276,26613
1680622,10592215,,4081984ha,Vintage Bungalow,Entire home/apt,Bungalow,122.04128,0.9478261,26605,257,9.7,1,1,2,34.03303,-118.48694,230,https://a0.muscache.com/im/pictures/79164d24-e73a-4784-bd7c-c4826360d953.jpg?aki_policy=x_large,https://airbnb.com/rooms/10592215,26611
1681239,10612475,,,PRIVATE GUEST RETREAT,Private room,Home,100.29202,0.6785714,13338.84,64,9.7,0,1.5,3,34.02036,-118.47322,196,https://a0.muscache.com/im/pictures/0897ff7f-8b00-46a4-8b90-2b47123b484d.jpg?aki_policy=x_large,https://airbnb.com/rooms/10612475,26612
1681602,10554278,,,"Ocean Park Heights, Cottage Lodge - Santa Monica",Private room,Rental unit,84.666664,1,3810,259,9.7,1,1,2,34.0145,-118.46359,45,https://a0.muscache.com/im/pictures/f473d9ea-7471-4a49-9646-bfaa348d9475.jpg?aki_policy=x_large,https://airbnb.com/rooms/10554278,26613
1702967,10746098,,826798,Luxury suite with private entrance,Entire home/apt,Guest suite,165.03793,0.85294116,47861,312,9.9,1,1,2,34.0371,-118.47799,340,https://a0.muscache.com/im/pictures/dd1ce91b-20a0-459e-892b-c9bf52862d99.jpg?aki_policy=x_large,https://airbnb.com/rooms/10746098,26611
1714157,10783121,,,Santa Monica - Garden Setting - Relax & Enjoy!,Entire home/apt,Home,384.85632,0.82857144,66965,72,9.9,2,1,4,34.01053,-118.47123,210,https://a0.muscache.com/im/pictures/miso/Hosting-10783121/original/8e63ef7c-bbfc-4605-a1f9-a05387dae361.jpeg?aki_policy=x_large,https://airbnb.com/rooms/10783121,26613
1722544,10902244,,,Craftsman Cottage with Tropical Garden,Entire home/apt,Bungalow,240.77171,0.90163934,52969.777,316,9.8,1,1,2,34.00662,-118.47638,244,"https://a0.muscache.com/4ea/air/v2/pictures/monet/Select-10902244/original/a1678edb-7941-47e2-b3ed-7df19170318d?t=r:w2500-h1500-sfit,e:fjpg-c90",https://airbnb.com/rooms/10902244,26613
1729660,10925436,,,Cozy Bed-r & Priv bath-r Sunny SM 1 💫 queen bed,Private room,Home,180.27028,0.6228956,33350,129,10,1,1,2,34.0121512538591,-118.457922665784,297,https://a0.muscache.com/im/pictures/058a5856-e270-4bd3-b487-e62b395d0f3a.jpg?aki_policy=x_large,https://airbnb.com/rooms/10925436,26613
1761511,11101718,,,Massage Chair and Movie Theatre,Entire home/apt,Condo,177.91373,0.51724136,5337.4116,9,9.8,1,1,3,34.02581,-118.48584,58,https://a0.muscache.com/im/pictures/35040d29-7b49-4ec9-b15e-79ac1cbf969b.jpg?aki_policy=x_large,https://airbnb.com/rooms/11101718,26612
1794308,10998071,,,Clean Cottage in Santa Monica,Entire home/apt,Guesthouse,183.91869,0.86646885,53704.254,378,9.9,0,1,2,34.01522,-118.45938,337,https://a0.muscache.com/im/pictures/a7ade016-e996-4a43-bac1-f654c5255abe.jpg?aki_policy=x_large,https://airbnb.com/rooms/10998071,26613
1794872,11229773,,,Private Room in Santa Monica. Parking Included,Private room,Rental unit,92.61017,0.96091205,27320,461,9.6,1,1.5,2,34.02393,-118.49023,307,https://a0.muscache.com/im/pictures/b257e9ea-247b-4ad7-87d9-2709e7a7b42f.jpg?aki_policy=x_large,https://airbnb.com/rooms/11229773,26325
1800259,11243092,,,Cozy Craftsman Blocks to Beach,Entire home/apt,Rental unit,276.08694,0.3898305,6350,50,9.8,2,1,2,34.00305,-118.48087,59,https://a0.muscache.com/im/pictures/37272d18-fe61-49ba-8642-cc6b9fe4ef74.jpg?aki_policy=x_large,https://airbnb.com/rooms/11243092,26613
1894971,11120593,,,Beautiful Guest House & Surrounding Garden,Entire home/apt,Guest suite,123.12092,0.9935065,37675,647,9.9,1,1,2,34.01341,-118.46368,308,https://a0.muscache.com/im/pictures/be4d8a24-2da8-4c36-839f-2403de087482.jpg?aki_policy=x_large,https://airbnb.com/rooms/11120593,26613
1915301,9533157,,,romantic BEACH retreat in Santa Monica,Private room,Guest suite,236.31837,0.6712329,57898,181,9.8,1,1,2,34.00612,-118.48355,365,https://a0.muscache.com/im/pictures/miso/Hosting-9533157/original/dd31c3f4-6269-457a-b304-f42747274833.jpeg?aki_policy=x_large,https://airbnb.com/rooms/9533157,26613
1944772,11556698,,,"The ""Mosaic Loft"" -Huge Private Roof deck!",Entire home/apt,Rental unit,208.67743,1,6469,13,9.8,2,2,6,34.01354,-118.48312,31,https://a0.muscache.com/im/pictures/c0e56b0c-5516-46da-9f07-7564b5331844.jpg?aki_policy=x_large,https://airbnb.com/rooms/11556698,26612
1988103,11672207,,,"725-13 Bright Upper Studio, Great Location",Entire home/apt,Rental unit,106.937065,0.83625734,15292,5,8.4,0,1,2,34.02785,-118.50075,171,https://a0.muscache.com/im/pictures/miso/Hosting-11672207/original/ebede7c1-c8fc-4aa4-bb73-ed8f9e1bb62e.jpeg?aki_policy=x_large,https://airbnb.com/rooms/11672207,26610
2019473,11638912,,,Unwind in a Designer-run Guesthouse in Santa Monica,Entire home/apt,Guesthouse,294.0476,0.8467742,61750,188,9.9,1,1,2,34.0105,-118.46647,248,"https://a0.muscache.com/4ea/air/v2/pictures/0a2ae8e0-5ed0-4219-a40d-95204eb2c7a1.jpg?t=r:w2500-h1500-sfit,e:fjpg-c90",https://airbnb.com/rooms/11638912,26613
2092233,11820579,,,"Charming, quiet, and safe",Private room,Condo,91.25967,0.9036827,29111.834,239,9.9,1,1,1,34.0332,-118.46845,353,https://a0.muscache.com/im/pictures/aabd5141-1dab-44bb-8d86-7b0dc1c4e254.jpg?aki_policy=x_large,https://airbnb.com/rooms/11820579,26612
2301587,12301946,,,Charming Beach Cottage,Entire home/apt,Guesthouse,260.47684,0.90967745,73454.48,189,9.7,1,1,4,34.0087,-118.48126,310,https://a0.muscache.com/im/pictures/82628907-bce3-4ad0-bfd3-97a0944db801.jpg?aki_policy=x_large,https://airbnb.com/rooms/12301946,26613
2444551,8506004,,,Seeside Studio,Entire home/apt,Rental unit,200,0.4019608,8200,11,10,0,1,2,34.00882,-118.49489,102,https://a0.muscache.com/im/pictures/68ad73fa-6bc2-4af3-a783-8da5393c5cce.jpg?aki_policy=x_large,https://airbnb.com/rooms/8506004,26325
2687182,9544587,,,Ocean view with your capuccino,Entire home/apt,Rental unit,170.75,0.6666667,2049,13,9.8,1,1,4,34.00652,-118.4828,18,https://a0.muscache.com/im/pictures/aea096e4-3549-42a7-84e3-c6509e7c093f.jpg?aki_policy=x_large,https://airbnb.com/rooms/9544587,26613
2731022,9396712,,,Welcome to Our Home and Beautiful Santa Monica!,Private room,Home,96.9826,0.93962264,24148.666,355,9.7,0,1,3,34.00832,-118.47535,265,https://a0.muscache.com/im/pictures/a369bd61-943f-42ae-8709-fe425f68baa1.jpg?aki_policy=x_large,https://airbnb.com/rooms/9396712,26613
2746694,11952796,,,New & Cozy 1 bedroom beach condo,Entire home/apt,Rental unit,244.55882,0.38202247,8315,3,10,1,1,3,34.00958,-118.48689,89,https://a0.muscache.com/im/pictures/ac4cfd8d-5625-4612-b5c5-3732316e4381.jpg?aki_policy=x_large,https://airbnb.com/rooms/11952796,26613
2826533,13154541,,,In the Heart of Santa Monica,Private room,Rental unit,124.2948,0.8027211,29333.572,131,9.2,1,1,2,34.02787,-118.48209,294,https://a0.muscache.com/im/pictures/5a4aba63-01a0-4984-ba20-dcc183453af9.jpg?aki_policy=x_large,https://airbnb.com/rooms/13154541,26612
2843714,13249219,,,You can walk to the Beach!!!,Private room,Rental unit,147.09677,0.63265306,4560,59,9,2,1,2,34.00422,-118.47963,49,https://a0.muscache.com/im/pictures/83ad9cd5-d061-412f-bff4-bfc77d456427.jpg?aki_policy=x_large,https://airbnb.com/rooms/13249219,26613
2888746,13312011,,,Walk to the Beach from Cozy Guesthouse in Santa Monica,Entire home/apt,Guesthouse,251.99684,0.9462687,79883,397,10,0,1,2,34.00835,-118.47068,335,"https://a0.muscache.com/4ea/air/v2/pictures/monet/Select-13312011/original/d4cbd24a-04f7-4d9b-9926-258ca7d2d979?t=r:w2500-h1500-sfit,e:fjpg-c90",https://airbnb.com/rooms/13312011,26613
2899939,13019645,,,Vacation Spot in Santa Monica Close to the Beach,Entire home/apt,Rental unit,253.63637,0.80487806,8370,26,9.9,2,1.5,2,34.02016,-118.50054,41,https://a0.muscache.com/im/pictures/4e6870d2-d2e4-4df2-88c3-4a1563582eee.jpg?aki_policy=x_large,https://airbnb.com/rooms/13019645,26611
3044349,13619501,,2016445,Charming 1BD Santa Monica Cottage 3 Blocks toBeach,Entire home/apt,Rental unit,238.01682,0.506383,28324,117,9.7,1,1,3,34.0058740300238,-118.485290761656,235,https://a0.muscache.com/im/pictures/18da2bfe-6814-4a92-b9bd-0a5e27e69e9a.jpg?aki_policy=x_large,https://airbnb.com/rooms/13619501,26613
3173279,13829923,,,"Modern, Quiet, Zen Guesthouse in Iconic Ocean Park Five Blocks from the Beach",Entire home/apt,Guesthouse,272.94275,0.9166667,27021.332,254,10,1,1,2,34.00785,-118.48376,108,"https://a0.muscache.com/4ea/air/v2/pictures/12da7490-45f7-4b26-ba0c-3952dc29fb99.jpg?t=r:w2500-h1500-sfit,e:fjpg-c90",https://airbnb.com/rooms/13829923,26613
3245003,9545601,,4461539ha,Spacious guest room apartment in Santa Monica,Private room,Guest suite,225.85858,0.75,52173.336,235,9.7,1,1,2,34.02459,-118.48232,308,https://a0.muscache.com/im/pictures/39424080-09d9-4aae-bd43-16a47eb52ad5.jpg?aki_policy=x_large,https://airbnb.com/rooms/9545601,26612
3303369,12934059,,,charming one bedroom in amazing location,Entire home/apt,Rental unit,272.9643,0.76086956,38215,82,9.2,1,1,2,34.02379,-118.48699,184,https://a0.muscache.com/im/pictures/668ba3f0-f2ee-4770-a1b5-5b9a78a23315.jpg?aki_policy=x_large,https://airbnb.com/rooms/12934059,26612
3304885,14110112,,,"Gorgeous, Santa Monica home, near beach w/ pool.",Entire home/apt,Home,1151.3812,0.5819936,208400,18,10,3,2,6,34.03722,-118.50882,311,https://a0.muscache.com/im/pictures/1ac30980-96f7-4e49-8fb7-ff36b26e1972.jpg?aki_policy=x_large,https://airbnb.com/rooms/14110112,26610
3304897,14088580,,4255251ha,WALKING DISTANCE FROM FIVE STAR RESTURANTS!!,Entire home/apt,Home,574.6981,0.72602737,152295,221,9.8,1,2,6,34.032383,-118.496666,365,https://a0.muscache.com/im/pictures/b7acaab0-810f-4224-849a-c89dca62a15e.jpg?aki_policy=x_large,https://airbnb.com/rooms/14088580,26610
3669224,14217330,,,Ocean Park Beach Hut,Private room,Home,116.18591,0.9861111,41246,561,9.6,1,1,3,34.00613,-118.47522,360,https://a0.muscache.com/im/pictures/95bf92ec-e4f9-4011-b87f-febf13f0509c.jpg?aki_policy=x_large,https://airbnb.com/rooms/14217330,26613
3754768,14712215,,,BEAUTIFUL APARTMENT SHORT WALK TO BEACH & DOWNTOWN,Private room,Rental unit,147.40674,0.61269844,28449.5,153,9.6,1,1,2,34.02543,-118.48779,315,https://a0.muscache.com/im/pictures/1f670983-e7ac-422d-93f6-66250102820b.jpg?aki_policy=x_large,https://airbnb.com/rooms/14712215,26612
3805967,14572930,,,Where you want to be in Santa Monica,Entire home/apt,Rental unit,300,1,6000,8,9.8,1,2.5,6,34.00641,-118.4788,20,https://a0.muscache.com/im/pictures/d1ce1ea3-2b30-4321-976e-ef73f7dac669.jpg?aki_policy=x_large,https://airbnb.com/rooms/14572930,26613
3828570,14592041,,4442006ha,Block to the Beach - Amazing SantaMonica Craftsman,Entire home/apt,Home,705.91016,0.7803738,117887,119,9.8,3,2,4,34.00197,-118.48429,214,https://a0.muscache.com/im/pictures/7c1e54d2-ebd8-4d18-aa7c-e7166bd9a868.jpg?aki_policy=x_large,https://airbnb.com/rooms/14592041,26613
3950397,15088181,,,5-Star 2-Bdr Beachfront Apt w. Amazing Ocean Views,Entire home/apt,Rental unit,435,0.2173913,8700,30,9.8,2,2,4,33.99988,-118.48241,92,https://a0.muscache.com/im/pictures/58eb542f-a415-4dc6-a8e0-4cb908611b3f.jpg?aki_policy=x_large,https://airbnb.com/rooms/15088181,26613
3952385,13929245,,,Large Premium Studio by the Beach,Entire home/apt,Guest suite,137.79102,0.9608434,43955.332,418,9.8,0,1,2,34.01269,-118.48353,332,https://a0.muscache.com/im/pictures/miso/Hosting-13929245/original/8ab36769-7adb-4af3-a856-4494f54f6507.jpeg?aki_policy=x_large,https://airbnb.com/rooms/13929245,26612
4324286,8872571,,,Aloha Santa Monica,Private room,Townhouse,120.97339,0.9478022,41735.82,228,9.9,1,1.5,2,34.02393,-118.46342,364,https://a0.muscache.com/im/pictures/b81d12ee-4a60-4e49-a727-537de5a6e6dd.jpg?aki_policy=x_large,https://airbnb.com/rooms/8872571,26612
4427719,15434433,,,Bright room with private bath in Santa Monica,Private room,Condo,115.25944,0.9373041,34462.57,38,9.9,1,1,1,34.03277,-118.48909,319,https://a0.muscache.com/im/pictures/miso/Hosting-15434433/original/64365644-8f53-43d4-a923-f53db16db80e.jpeg?aki_policy=x_large,https://airbnb.com/rooms/15434433,26611
4480842,15538048,,,Ocean Breeze outside your windows,Entire home/apt,Rental unit,220.5,0.41025642,17640,5,9.2,1,1,3,34.02764,-118.48147,195,https://a0.muscache.com/im/pictures/fbf0f90c-c0f0-444e-ac63-54681d65dcbd.jpg?aki_policy=x_large,https://airbnb.com/rooms/15538048,26612
4658454,15902977,,966664,Santa Monica Bungalow on Quiet Street North of Montana,Entire home/apt,Bungalow,334.91254,0.80923074,88082,228,9.9,1,1,2,34.03093,-118.50599,325,"https://a0.muscache.com/4ea/air/v2/pictures/monet/Select-15902977/original/6b38776f-14cd-46bb-a54f-35232508e98d?t=r:w2500-h1500-sfit,e:fjpg-c90",https://airbnb.com/rooms/15902977,26610
4691759,15986691,,,"RV, 3 Blocks from Beach",Entire home/apt,Camper/RV,80.29302,0.77011496,5379.633,340,9.1,1,1,2,34.00499,-118.48589,87,https://a0.muscache.com/im/pictures/df16981d-ec88-40ce-b22e-27152d581334.jpg?aki_policy=x_large,https://airbnb.com/rooms/15986691,26613
4712447,15538587,,,Very quiet Apt. Like a private house among trees.,Entire home/apt,Rental unit,191.72728,0.36065573,4218,3,2,1,1,2,34.02748,-118.47933,61,https://a0.muscache.com/im/pictures/f0611a93-c58e-4e24-951a-54ce23b7ffa3.jpg?aki_policy=x_large,https://airbnb.com/rooms/15538587,26612
4786932,16191805,,,"Modern style 1B/1B apartment, best of Santa Monica",Entire home/apt,Rental unit,236.91853,0.88709676,13030.52,12,10,1,1,3,34.03584,-118.46789,62,https://a0.muscache.com/im/pictures/60b08d84-47dc-4b48-8803-a0988d678b89.jpg?aki_policy=x_large,https://airbnb.com/rooms/16191805,26612
4800534,11741861,,2109656,"Large, sunny apartment steps from beach",Entire home/apt,Rental unit,361,0.09615385,1805,10,10,1,2,4,34.02289,-118.50306,52,https://a0.muscache.com/im/pictures/ce9d6375-d16c-4e49-84fd-9d8f8b492bf2.jpg?aki_policy=x_large,https://airbnb.com/rooms/11741861,26611
4844224,16242173,,,Ocean Park Santa Monica Architectural Beach House,Entire home/apt,Home,517.59375,0.6956522,16563,42,9.8,3,3,6,34.0052,-118.48135,46,https://a0.muscache.com/im/pictures/b642fd2b-9d85-4c2b-8eea-8ea85c57aade.jpg?aki_policy=x_large,https://airbnb.com/rooms/16242173,26613
4965113,16481158,,,Homey Private Room in Santa Monica near Ocean,Private room,Rental unit,76.67266,0.78531075,21314.998,90,8.8,1,1.5,1,34.02353,-118.48893,354,https://a0.muscache.com/im/pictures/3910bfba-9196-4399-b7af-01a4fac8d818.jpg?aki_policy=x_large,https://airbnb.com/rooms/16481158,26325
5090628,1069246,,,REDUCED! LUXURY DESIGNER ART MODERN ON THE BEACH!,Entire home/apt,Condo,594.2308,0.30952382,7725,2,10,1,1.5,2,33.99728,-118.48254,42,https://a0.muscache.com/im/pictures/67228328/6e95343c_original.jpg?aki_policy=x_large,https://airbnb.com/rooms/1069246,26613
5228975,16638682,,,Quiet & Lovely Light-Filled Casita - Santa Monica,Entire home/apt,Home,269.29044,1,81595,253,9.8,2,2,4,34.00953,-118.47453,303,https://a0.muscache.com/im/pictures/61400db3-5f9b-4ede-a640-2b941cf89fb8.jpg?aki_policy=x_large,https://airbnb.com/rooms/16638682,26613
5228986,17545577,,,ZEN STUDIO - 6 blocks from BEACH!,Entire home/apt,Guest suite,225.50002,0.35714287,4510,23,10,1,1,2,34.00351,-118.478,56,https://a0.muscache.com/im/pictures/918a3b0f-f33b-4297-ac4a-f1eef964b771.jpg?aki_policy=x_large,https://airbnb.com/rooms/17545577,26613
5271615,17026963,,,Santa Monica Home-Sharing accessory structure,Entire home/apt,Guesthouse,144.86775,0.8539945,44909,310,9.5,1,1,2,34.01252,-118.45755,363,https://a0.muscache.com/im/pictures/953a3a7b-f15c-466f-b42e-4e1d2779d7a6.jpg?aki_policy=x_large,https://airbnb.com/rooms/17026963,26613
5468412,17655415,,,Charming furnished house and pool north of Montana,Entire home/apt,Home,638.2716,0.52597404,103400,18,9.9,4,3,6,34.04178,-118.49449,308,https://a0.muscache.com/im/pictures/e169788b-09b5-4d6a-baaa-155df7db7a40.jpg?aki_policy=x_large,https://airbnb.com/rooms/17655415,26610
5497253,15563132,,,"Private entrance, room & bath 1.9 miles to beach",Private room,Rental unit,96.91634,0.9588015,24810.582,329,10,1,1,2,34.01111,-118.45749,267,https://a0.muscache.com/im/pictures/2a07b47c-666d-4318-ade4-5d86fe1d9a87.jpg?aki_policy=x_large,https://airbnb.com/rooms/15563132,26613
